video_id,edit_id,dino_consistency,pick_score,clip_text_alignment,motion_alignment,aesthetic_score,clip_consistency,dover_score
car_turn,0,0.9771241110104781,21.52678581520363,28.10159612584997,-0.25978583097457886,5.031053949285437,0.954786105797841,0.6601972015466983
car_turn,1,0.9663050564435812,21.292993545532227,30.246676127115887,-0.46223339438438416,5.274120313149911,0.947748200251506,0.7321090941153607
car_turn,2,0.9740726558061746,21.807058263708043,21.541046354505752,-0.26712965965270996,4.964627495518437,0.9305148055920234,0.4907990238941445
car_turn,3,0.9703604464347546,21.718101995962638,25.392217141610605,-0.31641143560409546,5.098632529929832,0.9582840502262115,0.6805320418686965
